website_id,page_path,active_users,sessions,page_views,engaged_sessions,engagement_rate,average_session_duration,screen_page_views_per_user,first_visit,page_view,scroll,session_start,user_engagement,performance_label,performance_score
5,/cabinet/doctors.html,3,4,8,2,0.6816990064830911,4.816133628362141,2.097437942061023,0.0,0.0,0.0,0.0,0.0,0,0.38
5,/cabinet,8,6,9,3,0.7031266216051152,66.21317580846906,1.914177807089424,0.0,0.0,0.0,0.0,0.0,0,0.86
3,/page4,9,5,17,5,0.5732060203659003,89.77130268128754,3.749678546467933,0.0,21.0,14.0,0.0,21.0,0,3.19
1,/page4,8,13,21,13,0.8158365613083538,57.708894937995815,3.416817988461605,0.0,21.0,13.0,1.0,11.0,1,99.77
5,/cabinet/contact.html,2,2,7,2,0.9302182095210773,9.445163746355709,2.893242132605396,0.0,0.0,0.0,0.0,0.0,0,21.19
3,/,12,58,93,29,0.477849329734667,148.35473176783438,5.52929941198431,3.0,112.0,65.0,25.0,75.0,0,5.41
5,/voyages,1,1,1,1,0.9815870742108592,121.10950952107756,0.9101097078031654,0.0,0.0,0.0,0.0,0.0,0,0.77
4,/,7,13,23,4,0.4855635233959996,184.71583474115647,1.0973375970645387,0.0,0.0,0.0,0.0,0.0,1,93.48
3,/,14,35,114,20,0.4395797964265517,134.8105919585887,5.382499949278544,3.0,83.0,71.0,21.0,52.0,0,1.84
1,/page3,7,5,29,5,0.5886294454617835,155.54137190364034,4.002944016878435,0.0,10.0,13.0,0.0,7.0,0,1.36
1,/page2,6,12,39,11,0.812998115427618,18.27934776379219,4.387225609493928,1.0,19.0,23.0,1.0,15.0,1,99.39
1,/page4,7,12,29,11,0.8161718666880374,84.30528469181623,3.966774642105227,0.0,15.0,11.0,1.0,14.0,0,20.0
1,/page4,5,15,23,15,0.8510501622178652,76.88489383449306,3.986974588726563,0.0,19.0,13.0,1.0,10.0,1,99.85
1,/page3,5,14,18,9,0.7891323012710715,115.49261280892804,3.6863221346827095,0.0,10.0,9.0,0.0,12.0,0,4.41
5,/cabinet/contact.html,2,2,6,2,0.9046574158885164,7.698915930829973,3.254899349657188,0.0,0.0,0.0,0.0,0.0,0,4.49
5,/cabinet/blog.html,2,8,6,2,0.3509898595479989,37.09011495664976,0.8361452368882024,0.0,0.0,0.0,0.0,0.0,0,4.95
3,/page3,10,11,20,11,0.9255633288312632,5.85021599776609,2.6149824325967312,0.0,20.0,14.0,1.0,15.0,1,99.87
4,/page,4,5,7,3,0.8040110278484689,8.314016980283174,1.512548887399921,0.0,0.0,0.0,0.0,0.0,0,4.34
5,/cabinet/appointments.html,3,2,9,2,0.7675936614078926,5.884910324031426,2.6842528511078165,0.0,0.0,0.0,0.0,0.0,0,7.99
5,/cabinet/doctors.html,5,12,24,2,0.4444332774667069,5.731730846080591,2.367230834109368,0.0,0.0,0.0,0.0,0.0,0,0.97
1,/page2,7,11,36,11,0.7587952805815568,19.868972435292772,4.2755804753374695,1.0,23.0,21.0,1.0,15.0,1,99.82
3,/,14,41,99,25,0.5256419035494796,147.75521996637667,4.650934907577748,2.0,105.0,60.0,26.0,81.0,1,98.5
5,/cabinet/contact.html,2,5,20,2,0.4025049212541309,8.476762477043541,3.220706059826897,0.0,0.0,0.0,0.0,0.0,0,0.78
5,/voyages,1,1,1,1,0.9505920988915258,134.6560988156526,1.081060196703353,0.0,0.0,0.0,0.0,0.0,0,2.08
1,/page2,9,11,28,11,0.8491888402906819,29.456153318375254,4.719264575701245,1.0,26.0,19.0,1.0,23.0,1,99.97
5,/cabinet/appointments.html,3,2,8,2,0.7770214264367515,4.580302214729454,2.8626148313892554,0.0,0.0,0.0,0.0,0.0,1,92.45
5,/cabinet/blog.html,2,8,9,3,0.352970152961447,21.49820726694711,0.8192312314041582,0.0,0.0,0.0,0.0,0.0,0,7.48
5,/cabinet/contact.html,2,8,18,2,0.5990670758675682,7.145769361991006,3.2093980915142097,0.0,0.0,0.0,0.0,0.0,0,0.22
4,/page,4,8,5,3,0.80166035147858,9.065880893324286,1.505705158756624,0.0,0.0,0.0,0.0,0.0,0,3.71
5,/cabinet/about.html,2,2,6,2,1.0,9.540305043143173,2.899124412913712,0.0,0.0,0.0,0.0,0.0,0,7.58
5,/cabinet,9,12,17,4,0.5099370762259574,41.671937616644136,2.010438624871603,0.0,0.0,0.0,0.0,0.0,0,0.93
3,/page3,10,10,17,10,0.4636856925005774,7.1143214455887325,2.406810096862361,0.0,15.0,14.0,1.0,17.0,0,1.08
1,/page5,4,10,22,10,0.8179613041218952,28.07573899072195,5.673821369958984,0.0,26.0,22.0,1.0,12.0,1,99.34
1,/page5,4,11,28,9,0.82054944758704,33.545032215271604,4.952137818574476,0.0,24.0,16.0,1.0,20.0,1,99.96
5,/cabinet/about.html,2,2,7,2,0.7898640642921472,12.96732092896668,3.358374452681861,0.0,0.0,0.0,0.0,0.0,0,1.5
1,/page2,7,10,12,10,0.5883124159214254,23.099642581787656,4.119628647282828,1.0,24.0,26.0,1.0,21.0,0,2.52
6,/travel_agency,2,2,2,0,0.0,0.0,1.1458144027403925,0.0,0.0,0.0,0.0,0.0,0,2.29
5,/cabinet/about.html,2,2,8,2,1.0,8.867540161233388,3.1074150707753705,0.0,0.0,0.0,0.0,0.0,0,4.99
4,/details,4,3,6,2,0.9410374285809614,439.5202353032993,1.865938528221811,0.0,0.0,0.0,0.0,0.0,0,0.78
5,/cabinet/faq.html,2,12,18,2,0.5084935983265059,8.313665228605245,2.152510017434406,0.0,0.0,0.0,0.0,0.0,0,2.13
1,/page5,6,16,31,9,0.8791970190920151,34.46814107408492,4.9898228705113485,0.0,17.0,22.0,1.0,16.0,1,99.96
4,/details,2,13,19,2,0.4330053163382631,336.95384184797325,1.5047219138352033,0.0,0.0,0.0,0.0,0.0,0,3.1
4,/,6,11,14,4,0.327205706344914,126.18236736679098,1.1536518506570344,0.0,0.0,0.0,0.0,0.0,0,0.67
4,/page,5,6,8,3,0.7606820864422197,12.846685514351517,1.453213539724171,0.0,0.0,0.0,0.0,0.0,0,3.56
5,/cabinet/appointments.html,3,14,13,2,0.6715234383383444,7.312159493040598,2.6469140214757303,0.0,0.0,0.0,0.0,0.0,0,1.15
6,/travel_agency,2,3,2,0,0.0,0.0,0.9838659877956618,0.0,0.0,0.0,0.0,0.0,0,12.46
1,/page3,5,5,14,5,0.5525737868342735,154.96187473761944,3.537863951513166,0.0,9.0,14.0,0.0,12.0,0,0.98
1,/page5,7,15,24,9,0.7400570361267818,30.59649302478909,5.749429898398867,0.0,18.0,23.0,1.0,13.0,1,99.02
5,/cabinet/about.html,2,11,21,2,0.3216205483804248,8.391761802551121,2.715699022119055,0.0,0.0,0.0,0.0,0.0,0,1.17
1,/page5,7,13,21,10,0.8696475357672526,41.04978221489165,5.727382122595674,0.0,19.0,16.0,1.0,12.0,1,96.91
5,/,2,3,7,3,1.0,367.64413323105214,2.6083760161860647,0.0,0.0,0.0,0.0,0.0,0,1.27
3,/page4,10,17,40,17,0.985371665759018,54.77018076666652,3.046956185678116,0.0,33.0,10.0,0.0,13.0,1,99.95
5,/cabinet,10,14,24,3,0.6012986383390948,60.6817508682972,2.2419988884355933,0.0,0.0,0.0,0.0,0.0,0,18.6
1,/page2,5,9,29,9,0.4544793150404277,18.217837425710453,4.116445249875089,1.0,29.0,27.0,1.0,21.0,0,4.93
4,/details,3,3,5,3,0.9351567631660764,348.58634092827947,1.6061531609702584,0.0,0.0,0.0,0.0,0.0,0,0.39
1,/,8,26,118,12,0.2665125050080733,144.90576919692214,5.738626992303312,5.0,69.0,53.0,15.0,71.0,1,88.98
5,/voyages,1,1,1,1,1.0,140.14437835858683,0.9476793132511864,0.0,0.0,0.0,0.0,0.0,0,0.62
5,/cabinet,9,7,9,2,0.6700060548291225,59.22735566990357,2.143686232878903,0.0,0.0,0.0,0.0,0.0,0,0.4
5,/cabinet,9,7,11,4,0.6414030600060882,50.64789139155629,1.9255792006791428,0.0,0.0,0.0,0.0,0.0,0,0.8
4,/page,4,4,5,2,0.7968475999071178,12.37516094036764,1.6324923494547214,0.0,0.0,0.0,0.0,0.0,0,2.33
3,/page2,9,17,55,13,0.9827323956456944,45.42001358426148,4.205350226841851,0.0,39.0,30.0,3.0,34.0,1,99.72
1,/page4,6,14,24,10,0.8026516205513566,52.78151952923475,3.337089230200533,0.0,14.0,8.0,1.0,13.0,1,99.86
3,/page3,7,6,25,6,0.5744692613313966,6.313727043308345,2.531592212790433,0.0,18.0,15.0,1.0,14.0,0,0.32
4,/,8,10,16,2,0.3232053020027843,165.62020533125065,1.172323872785234,0.0,0.0,0.0,0.0,0.0,0,0.36
3,/page3,10,14,26,11,0.97497398723925,7.6759056197951905,2.756581243887886,0.0,16.0,15.0,1.0,13.0,1,99.64
3,/,13,11,25,11,0.4814899543823109,143.81192318489755,5.482229918647281,3.0,106.0,79.0,22.0,85.0,0,6.18
5,/cabinet,10,9,21,4,0.5004205979737837,62.21535814835376,2.037971108773862,0.0,0.0,0.0,0.0,0.0,0,0.17
6,/travel_agency,3,2,2,0,0.0,0.0,1.1147313471326732,0.0,0.0,0.0,0.0,0.0,0,1.93
5,/cabinet/doctors.html,3,3,7,2,0.6053710693852556,4.357414083645783,2.3561693386610765,0.0,0.0,0.0,0.0,0.0,0,0.89
4,/,7,8,12,4,0.3400259298185253,216.00117081301912,1.2688878025539627,0.0,0.0,0.0,0.0,0.0,0,1.42
3,/page3,8,5,14,5,0.6489463794151855,6.165115698386294,2.9589533380832784,0.0,22.0,17.0,1.0,17.0,0,0.72
5,/cabinet/blog.html,2,11,22,3,0.4746229798873547,28.57964521175091,0.80334260132836,0.0,0.0,0.0,0.0,0.0,0,8.99
5,/voyages,1,1,1,1,0.9328079894152826,86.80659868190848,0.9224963890874052,0.0,0.0,0.0,0.0,0.0,0,0.52
3,/page2,6,21,48,16,0.902412771465222,38.831751704532415,3.6887194206456906,0.0,32.0,24.0,5.0,33.0,1,99.44
5,/cabinet,8,7,8,3,0.4758284808971105,55.61246993060301,1.89941426514324,0.0,0.0,0.0,0.0,0.0,0,0.29
1,/,9,31,78,11,0.2731039035927283,97.20636756603008,4.885680788708041,4.0,76.0,40.0,17.0,69.0,0,1.92
3,/,14,10,11,10,0.6487942702377278,114.44035645445292,4.735093895085086,3.0,104.0,48.0,20.0,88.0,0,1.75
5,/cabinet/blog.html,3,11,16,1,0.666727719474688,27.879842054059534,0.9108259238228924,0.0,0.0,0.0,0.0,0.0,0,3.4
3,/page5,6,21,35,15,0.7999932408620932,239.33461772212704,4.717792092493804,0.0,22.0,25.0,2.0,28.0,1,99.97
1,/page5,6,8,29,8,0.4471978840005485,26.222925310658702,4.656406571427183,0.0,20.0,14.0,1.0,13.0,0,7.91
5,/cabinet/appointments.html,3,11,21,2,0.4821129751518527,6.573715461416207,2.920272682333068,0.0,0.0,0.0,0.0,0.0,0,2.08
3,/page5,6,8,23,8,0.6036662011566355,222.59102285155623,4.237086345861609,0.0,36.0,23.0,2.0,30.0,0,2.01
1,/page2,9,18,44,11,0.7473420139824105,25.39554996273834,4.869079188312154,1.0,27.0,22.0,1.0,16.0,1,99.79
3,/page4,10,19,43,11,0.9471176456489356,63.30647225623967,3.3564094057305964,0.0,22.0,15.0,0.0,13.0,1,99.92
3,/page2,11,9,12,9,0.5453173556802547,30.975565697702105,4.122381115130264,0.0,49.0,24.0,4.0,36.0,0,3.52
4,/page,5,6,6,3,0.4344168938824224,10.3363723252773,1.714481566972427,0.0,0.0,0.0,0.0,0.0,0,0.37
5,/,4,4,6,3,0.9853091397220152,293.1482885745225,2.263920284417015,0.0,0.0,0.0,0.0,0.0,0,2.49
3,/page4,7,12,36,12,1.0,76.93839368015215,3.175942182106517,0.0,32.0,13.0,0.0,21.0,1,99.81
3,/,14,9,15,9,0.670723909985831,149.90881466070053,4.773748889915673,3.0,83.0,69.0,22.0,59.0,0,1.53
4,/,6,6,25,4,0.4513257900571486,139.67081475546212,1.2952728872142432,0.0,0.0,0.0,0.0,0.0,0,1.48
5,/voyages,1,1,1,1,1.0,145.40304383450993,0.9312534225289524,0.0,0.0,0.0,0.0,0.0,0,1.37
5,/cabinet,8,8,7,4,0.6485121511943124,48.75700907426149,1.879063284816534,0.0,0.0,0.0,0.0,0.0,0,0.57
3,/,11,57,135,28,0.4059725568520429,148.2727583685845,5.284696909970718,4.0,87.0,73.0,23.0,82.0,0,2.67
3,/page2,8,13,25,13,0.5023955937850156,43.98328235712496,4.424704664756333,0.0,29.0,25.0,4.0,37.0,1,98.92
5,/cabinet/faq.html,3,2,5,2,0.9525628549105885,6.551511384754683,1.8009363719595843,0.0,0.0,0.0,0.0,0.0,0,1.16
4,/details,3,2,4,2,1.0,514.6166705130199,1.7034623511774354,0.0,0.0,0.0,0.0,0.0,0,1.5
1,/page3,5,12,13,12,0.4454724641669457,121.46661162351408,3.2578198224006454,0.0,14.0,10.0,0.0,12.0,0,7.02
1,/page3,7,8,23,8,0.783847351381938,145.59279151958177,3.1579016036133565,0.0,13.0,11.0,0.0,8.0,0,5.72
5,/cabinet,9,13,16,4,0.512781512620988,63.56092096343263,2.04651455226052,0.0,0.0,0.0,0.0,0.0,0,1.43
4,/,7,13,13,2,0.3305754455990076,141.34276961069625,1.1628012346996233,0.0,0.0,0.0,0.0,0.0,0,1.32
5,/voyages,1,1,1,1,1.0,111.22756202538596,0.998533310707078,0.0,0.0,0.0,0.0,0.0,0,0.74
1,/page5,7,13,26,13,0.4334536636963829,38.738535446811554,5.718239764169162,0.0,24.0,20.0,1.0,13.0,0,2.17
5,/voyages,1,13,29,1,0.6981067577649007,105.37189864150297,0.9655789625413836,0.0,0.0,0.0,0.0,0.0,1,97.61
6,/travel_agency,2,3,2,0,0.0,0.0,1.0766324080757976,0.0,0.0,0.0,0.0,0.0,1,74.94
4,/page,5,6,7,3,0.6940550363959848,7.900723265616203,1.4645300619535315,0.0,0.0,0.0,0.0,0.0,0,0.81
3,/page4,10,16,29,15,0.9667553194139596,74.83669658843408,3.767554084076594,0.0,29.0,12.0,0.0,15.0,1,99.83
5,/cabinet,6,7,12,3,0.6082505570189393,65.10997920664734,2.293541182002985,0.0,0.0,0.0,0.0,0.0,1,91.7
4,/,9,12,10,2,0.3489214082987792,200.3513279159573,1.3051041617003871,0.0,0.0,0.0,0.0,0.0,0,0.45
1,/page3,8,14,27,12,0.7767746176411026,113.5313351951959,3.630914038254059,0.0,9.0,11.0,0.0,10.0,1,99.27
3,/page3,6,13,20,12,0.4661953178865246,6.812337827678471,2.994185623619836,0.0,22.0,16.0,1.0,11.0,0,6.25
5,/cabinet/blog.html,1,9,8,2,0.3140359431225228,26.820347674112565,0.8670169561176272,0.0,0.0,0.0,0.0,0.0,0,1.56
3,/page3,9,10,21,10,0.9105087614529828,6.223812465149501,3.036990596884801,0.0,21.0,17.0,1.0,12.0,1,99.62
5,/cabinet/blog.html,3,8,9,1,0.3110662973783417,26.14709908988219,0.8623706912558632,0.0,0.0,0.0,0.0,0.0,0,6.06
4,/page,4,5,7,3,0.8056451399793814,9.730791330749698,1.6386646152695947,0.0,0.0,0.0,0.0,0.0,0,1.96
4,/page,4,7,7,3,0.6816991824568348,9.519443155807052,1.459613642458064,0.0,0.0,0.0,0.0,0.0,0,2.06
5,/cabinet/faq.html,2,2,4,2,1.0,11.3197980100054,2.2659513422103013,0.0,0.0,0.0,0.0,0.0,0,1.91
5,/cabinet/appointments.html,4,14,21,1,0.6929239667152167,7.7796612578181294,3.039181332975588,0.0,0.0,0.0,0.0,0.0,1,98.95
3,/page5,8,6,26,6,0.6606877315062689,154.00502974214348,4.915593394247604,0.0,36.0,30.0,2.0,22.0,1,90.54
4,/page,4,6,7,3,0.7109563617363668,9.9259940104168,1.4363785620383818,0.0,0.0,0.0,0.0,0.0,0,1.07
1,/page2,6,11,12,11,0.4693224389764214,19.889748191221983,4.562299508981941,1.0,19.0,20.0,1.0,22.0,1,90.85
5,/cabinet,7,11,27,3,0.5583316627206631,64.01912217756545,1.9621568319377904,0.0,0.0,0.0,0.0,0.0,1,97.46
5,/cabinet/doctors.html,5,5,10,2,0.6337140341080524,5.1816433820996455,2.230755716498313,0.0,0.0,0.0,0.0,0.0,0,2.84
5,/cabinet/contact.html,2,2,5,2,0.925469755275177,10.4753380246573,3.09438722719786,0.0,0.0,0.0,0.0,0.0,0,3.3
4,/,8,10,12,2,0.3079685926622181,170.40561121366042,1.1053890128511448,0.0,0.0,0.0,0.0,0.0,0,0.43
5,/cabinet,8,10,13,2,0.6324057996008373,38.89925812495593,1.9647083286872211,0.0,0.0,0.0,0.0,0.0,0,1.24
4,/page,4,8,22,3,0.4277037516836297,12.071419884392927,1.6257887227095695,0.0,0.0,0.0,0.0,0.0,0,0.66
5,/cabinet/faq.html,2,2,3,2,0.9102540664926306,8.445991555604685,1.894299465635796,0.0,0.0,0.0,0.0,0.0,0,7.21
1,/page2,6,11,29,11,0.745709019721529,18.72496522520273,4.176477306345886,1.0,32.0,19.0,1.0,19.0,1,99.94
1,/page3,5,9,24,9,0.7541618186097075,120.270867150166,3.8856151495098,0.0,12.0,13.0,0.0,9.0,0,2.08
5,/cabinet/doctors.html,4,4,12,2,0.5319450392555723,4.725036171151954,2.173161037325471,0.0,0.0,0.0,0.0,0.0,0,1.25
4,/page,5,5,4,3,0.7656195943284804,13.557857052080724,1.4377519826851386,0.0,0.0,0.0,0.0,0.0,1,87.33
5,/cabinet/contact.html,1,2,7,2,0.801592063713907,10.831905274095227,3.2108794128296285,0.0,0.0,0.0,0.0,0.0,0,1.35
5,/cabinet/about.html,2,2,5,2,0.9675891142090582,8.899750282296578,3.399407344564485,0.0,0.0,0.0,0.0,0.0,0,1.02
3,/page3,9,10,17,10,0.9319286782074928,5.09582378840709,2.565741480879024,0.0,23.0,13.0,1.0,17.0,1,94.79
5,/cabinet/contact.html,2,3,6,2,0.9730091386952228,6.407869003497552,3.205283735790636,0.0,0.0,0.0,0.0,0.0,0,0.63
5,/cabinet/appointments.html,3,3,7,2,0.7927804301869237,5.256517484539368,2.673458083089379,0.0,0.0,0.0,0.0,0.0,0,6.45
3,/page4,7,17,33,17,0.9293229114319684,77.69194590158008,3.216880711948845,0.0,30.0,13.0,0.0,16.0,1,99.9
5,/cabinet,8,10,9,3,0.625340376065166,61.42944607110002,2.077502836167243,0.0,0.0,0.0,0.0,0.0,0,2.48
1,/,10,25,83,17,0.3098900972368231,147.02410881341484,5.716105875320283,4.0,70.0,36.0,18.0,54.0,0,1.51
5,/cabinet/appointments.html,4,4,9,2,0.6788368474792752,7.350877251279392,2.887596582209231,0.0,0.0,0.0,0.0,0.0,0,1.01
3,/page5,7,6,23,6,0.377666372796444,237.44338932789856,5.112774896640855,0.0,35.0,29.0,2.0,22.0,0,10.11
3,/page5,10,12,40,12,0.8041580623126089,204.15707472199816,4.348250804514284,0.0,32.0,24.0,2.0,20.0,1,97.36
5,/cabinet/faq.html,2,2,4,2,0.9412034808582752,9.847018323477986,1.821698347078026,0.0,0.0,0.0,0.0,0.0,0,0.92
5,/cabinet/faq.html,2,2,4,2,1.0,11.58829123920629,1.8812301069184163,0.0,0.0,0.0,0.0,0.0,0,0.69
5,/cabinet/faq.html,1,2,5,1,1.0,6.764759295241982,2.2518728853044707,0.0,0.0,0.0,0.0,0.0,0,1.17
6,/travel_agency,2,7,17,0,0.6720049415944878,0.0,1.0915199997795553,0.0,0.0,0.0,0.0,0.0,1,91.89
1,/page5,4,12,25,12,0.7766828423745675,43.05188033109297,5.70288775373473,0.0,28.0,23.0,1.0,14.0,1,97.82
4,/page,4,5,7,4,0.7038872448687792,8.152744577310909,1.6866734273970094,0.0,0.0,0.0,0.0,0.0,0,0.4
1,/,10,31,69,14,0.2797874363583681,147.8920813391244,5.300294607417701,6.0,66.0,58.0,20.0,44.0,0,7.06
1,/,11,20,84,13,0.2752146953354335,127.69191656199848,5.319214528329026,5.0,60.0,41.0,16.0,47.0,0,4.06
5,/cabinet/blog.html,2,6,12,2,0.4952636972966014,28.51207789356692,0.7921402461962563,0.0,0.0,0.0,0.0,0.0,0,3.56
4,/,9,10,16,3,0.304502700965724,216.95003627832796,1.1451126390800543,0.0,0.0,0.0,0.0,0.0,0,0.24
3,/page4,11,12,35,12,0.9558016580695594,67.36387929742885,3.859701213988138,0.0,28.0,9.0,0.0,17.0,1,99.73
5,/cabinet/faq.html,3,1,4,1,1.0,7.459635941738742,2.144055199625326,0.0,0.0,0.0,0.0,0.0,0,2.7
5,/,3,3,8,3,1.0,400.6800771961868,2.320687337139889,0.0,0.0,0.0,0.0,0.0,0,4.95
1,/page3,7,9,24,9,0.8162968613859214,129.3809897443037,3.476242557540317,0.0,11.0,9.0,0.0,8.0,0,2.04
1,/page2,8,12,46,11,0.7505100353061867,16.64914506394766,4.377471965993248,1.0,19.0,29.0,1.0,20.0,1,99.59
1,/page5,5,15,33,12,0.8784578851197395,30.358196579315155,5.676590560302314,0.0,16.0,19.0,1.0,13.0,1,99.96
3,/,17,45,88,19,0.4785481760116908,110.45776392612169,5.165306920244034,3.0,116.0,71.0,20.0,90.0,0,2.74
1,/page2,8,14,29,14,0.8305954972175448,25.596751658407417,4.754277666605049,1.0,31.0,25.0,1.0,19.0,1,99.95
3,/page3,8,10,24,10,1.0,7.521665292210229,2.569809162746852,0.0,22.0,23.0,1.0,11.0,1,99.48
3,/page4,7,15,31,15,1.0,55.181476806842326,3.841381797641987,0.0,26.0,12.0,0.0,14.0,1,99.03
4,/details,3,8,14,4,0.475144884024929,485.8356827087221,1.6633325182871452,0.0,0.0,0.0,0.0,0.0,0,1.37
3,/page4,7,13,39,13,1.0,69.99068136806936,3.686088826416016,0.0,26.0,11.0,0.0,19.0,1,99.47
1,/page3,6,11,21,10,0.8,119.85,3.5,0.0,12.0,12.0,0.0,10.0,1,99.58
1,/page2,7,19,31,11,0.7249814532615219,25.1606441960912,4.266165819503043,1.0,26.0,32.0,1.0,24.0,1,99.97
4,/,8,10,11,3,0.3510973872398582,122.43835758512256,1.03223475700303,0.0,0.0,0.0,0.0,0.0,0,1.5
5,/cabinet/about.html,3,9,12,2,0.6754774503823919,8.439056440210221,3.445894311287274,0.0,0.0,0.0,0.0,0.0,0,0.22
3,/,20,13,26,13,0.4222316267724601,182.60028982083827,4.670030615663299,2.0,115.0,61.0,23.0,95.0,0,3.68
3,/,16,49,120,26,0.486,147.132,4.911333333333333,3.0,94.0,65.0,23.0,74.0,0,7.28
1,/,11,25,75,15,0.2863477814535371,131.41335904970754,4.789100072572841,6.0,90.0,55.0,18.0,50.0,0,1.23
3,/page3,7,16,19,8,0.905619921610986,6.412599088865517,2.694858566870077,0.0,15.0,19.0,1.0,13.0,0,3.66
6,/travel_agency,2,1,2,0,0.0,0.0,1.1290677093358827,0.0,0.0,0.0,0.0,0.0,0,2.29
3,/page4,10,16,40,16,1.0,78.02022287672106,3.251383441652176,0.0,27.0,9.0,0.0,16.0,1,99.77
5,/cabinet/doctors.html,5,3,11,3,0.6086904352526433,4.751855792492563,2.3826163602269723,0.0,0.0,0.0,0.0,0.0,0,7.34
1,/page2,7,11,32,11,0.8769897884843879,24.885930136035043,4.149288849643972,1.0,27.0,29.0,1.0,23.0,1,99.92
5,/cabinet/contact.html,2,2,7,2,0.904835608750834,7.83753225991574,3.0947990968989547,0.0,0.0,0.0,0.0,0.0,0,9.61
5,/cabinet/contact.html,2,2,4,2,0.922219441769198,7.134338166262067,2.923407248642095,0.0,0.0,0.0,0.0,0.0,0,5.9
